image_id,image_path,category,category_bn,question,question_bn,llm_answer,llm_answer_bn
1105,5ef5a48fd42487f715674e43b667ae12d89ef4f0_2-Figure2-1.png,organ,অঙ্গ,Which organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
884,f5e88192ece92396c8a8b61501ac0d6e70b2929b_5-Figure2-1.png,organ,অঙ্গ,What organ is shown in this image?,এই ছবিতে কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক
322,68cfa6338cde2de22e1eb00cf25bbe85e64f2a14_2-Figure1-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে প্রাথমিকভাবে কোন অঙ্গ দেখানো হয়েছে?,Other,অন্যান্য
964,02f9a8265b9ac8aa192352f4f6aa0050505b99e6_3-Figure3-1.png,organ,অঙ্গ,Which organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,abdomen,পেট
1056,149293b885ac2481c2a03bff6a62defc37f8f0b8_4-Figure4-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে প্রাথমিকভাবে কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
74,44c7c05ba137478ba495e42de2e2dfa105f752c3_4-Figure2-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে প্রাথমিকভাবে কোন অঙ্গ দেখানো হয়েছে?,chest,বুক।
1399,58ee227c501bd3edb2d60496bd1bb784a5e8fd00_5-Figure1-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
632,9c79c668632fe11ff8bada68be51e41f77b58899_3-Figure2-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
1459,bcba653c5acb13000c71cf09c8cc8f39ea4ba07f_2-Figure2-1.png,organ,অঙ্গ,Which organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক
249,2735052a76b7c9ad1f02041f38f18ebd05b43399_2-Figure6-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,abdomen,পেট।
1480,d2c026297d7e262756f7e6deb1293eb326c54b81_2-Figure3-1.png,organ,অঙ্গ,Which organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
526,9a4e695e24c45fc94237be046cecb3f67b7c091e_3-Figure4-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
1187,80f1e7dc2807348ffcaac4f2d781ca815aa93a40_2-Figure2-1.png,organ,অঙ্গ,What organ is shown in the image?,ছবিতে কোন অঙ্গ দেখানো হয়েছে?,spine,মেরুদণ্ড
252,e8abca53112cb4d6cfe7997e4db887802d250de4_3-Figure2-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
712,206172254b3513b1dd6128e25b2d559bf5e7c809_6-Figure1-1.png,organ,অঙ্গ,What organ is shown in the image?,ছবিতে কোন অঙ্গ দেখানো হয়েছে?,Other,অন্যান্য
867,e51e75a6e2602443e1bcf66c5031af68bbdb4175_2-Figure1-1.png,organ,অঙ্গ,Which organ is primarily shown in this image?,এই ছবিতে মূলত কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
1390,393e6d33b2b0ee234dfc20e36607951445a56ddc_2-Figure2-1.png,organ,অঙ্গ,What organ is primarily shown in the image?,ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
601,87f927359f95ff9b4b1605500e87065168e302fb_2-Figure1-1.png,organ,অঙ্গ,Which organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,chest,বুক/বক্ষ
51,0f188c7cce8305e2ae448211acfbcb20a13dd179_2-Figure1-1.png,organ,অঙ্গ,What organ is shown in this image?,এই ছবিতে কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক।
392,20eddaf8ca844dcf9cb3d65273503266db7effe4_8-Figure8-1.png,organ,অঙ্গ,What organ is shown in this image?,এই ছবিতে কোন অঙ্গ দেখানো হয়েছে?,pelvis,পেলভিস
121,b993894d716caab75136db07880b9b8c13c05cab_2-Figure2-1.png,organ,অঙ্গ,Which organ is primarily shown in this image?,এই ছবিতে মূলত কোন অঙ্গ দেখানো হয়েছে?,abdomen,পেট
166,b54b44e024482030937ad78df5c29cfccadf3375_4-Figure2-1.png,organ,অঙ্গ,What organ is shown in the image?,ছবিতে কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক।
1449,492136da6a5e5d46f5a6bbe16c768d382a37c3be_2-Figure1-1.png,organ,অঙ্গ,Which organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,abdomen,পেট
985,4fa5ab91c629c117bb6167436871ac2c4c60124e_3-Figure2-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক
282,3267e3266e8ab63504613efb9d1e5940fcaa5c66_3-Figure2-1.png,organ,অঙ্গ,What organ is shown in the image?,ছবিতে কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিস্ক
1306,dcb8b8bf748939fa676b70f00c6f2224ce42c165_2-Figure3-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
1012,15c503b85f742721d8c38cfed2fcb4b0a0f36ef6_2-Figure1-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক
794,a03f43b3789f1f0a210ebb5f172b7ebe24cdce9d_2-Figure1-1.png,organ,অঙ্গ,What organ is shown in the image?,ছবিতে কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক
1487,610ac1f1e11851025e100a19dd4799203e8af885_4-Figure2-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,abdomen,পেট।
684,c1805bd88234708768aafc95c934d691bfa44951_2-Figure1-1.png,organ,অঙ্গ,What organ is shown in the image?,ছবিতে কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
692,766221f6af5b6383be418503bdaa5e8367a63361_2-Figure2-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
215,908fe6f19c71cad02ded1d432b9de2c0135c21cc_2-Figure2-1.png,organ,অঙ্গ,Which organ is primarily shown in the image?,ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
990,91701fca0050f9ff7d8a93b61d58d981b12e4386_12-Figure2-1.png,organ,অঙ্গ,Which organ is primarily shown in this image?,এই ছবিতে প্রাথমিকভাবে কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক
507,9036c0b2e3d649e370ea8d59c1dd3aac9732d02b_6-Figure4-1.png,organ,অঙ্গ,What organ is depicted in this image?,এই ছবিতে কোন অঙ্গ চিত্রিত করা হয়েছে?,brain,মস্তিষ্ক
681,0135ab9c06a06ed749cbf144287f755623fb0d89_2-Figure1-1.png,organ,অঙ্গ,What organ is shown in the image?,ছবিতে কোন অঙ্গ দেখানো হয়েছে?,spine,মেরুদণ্ড
360,02a5c3da93e26fd6719763981e0f48c661316709_2-Figure3-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে প্রাথমিকভাবে কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
114,42198c512de313c0e2dae4b881c80a9cc3895c50_6-Figure2-1.png,organ,অঙ্গ,What organ is shown in the image?,ছবিতে কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিস্ক
1455,f0b3bdc19b05dbdeefee908eb357eb06d21ba3b7_7-Figure2-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
1374,45e670617cd36ebaba47d7c665e9f62bdd419390_5-Figure1-1.png,organ,অঙ্গ,What organ is shown in the image?,ছবিতে কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক
1207,0714b26cc3c78156aa4987885c064effe75e4070_1-Figure2-1.png,organ,অঙ্গ,Which organ is primarily shown in this image?,এই ছবিতে প্রাথমিকভাবে কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
1205,20005158bc1f37db1dc0403f785c444c65a3a50f_1-Figure1-1.png,organ,অঙ্গ,What organ is shown in the image?,ছবিতে কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক
818,3186285d1ad30277af3fad85ab7051927c7d457f_2-Figure1-1.png,organ,অঙ্গ,Which organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক
1421,b40bf7de722a37fb99e5af47f40592ad6914a8e3_4-Figure2-1.png,organ,অঙ্গ,Which organ is primarily depicted in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক
235,f8bb04653de43800085b7d3948dab0a07defb2fb_6-Figure2-1.png,organ,অঙ্গ,What organ is shown in this image?,এই ছবিতে কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক।
379,a267517ecfd1e9256256d5a82e223f4775ef3c82_6-Figure2-1.png,organ,অঙ্গ,What organ is shown in the image?,ছবিতে কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক
1379,e69b13f52c3721cbafc4a223ea21d3a32110f1f5_4-Figure4-1.png,organ,অঙ্গ,What organ is shown in this image?,এই ছবিতে কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক
826,32ffdcb07f63698a89b38f2329e6c895fc0b2f14_1-Figure1-1.png,organ,অঙ্গ,What organ is shown in the image?,ছবিতে কোন অঙ্গ দেখানো হয়েছে?,spine,মেরুদণ্ড
314,66b3001c49f06bf511b726e52e0421a4f31a0058_3-Figure2-1.png,organ,অঙ্গ,What organ is shown in the image?,ছবিতে কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক
489,e8e38e6b1230cabab8168c654b38740e9a67f04a_3-Figure7-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে মূলত কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
1388,49b43191e8308fcd4a2b6cbfc3c75726e51c1148_2-Figure1-1.png,organ,অঙ্গ,What organ is shown in the image?,ছবিতে কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক
1244,699d5b4b415041ba92b15212e19be7ce2e589e18_3-Figure2-1.png,organ,অঙ্গ,Which organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,abdomen,পেট
263,0cc778f1d8717b82bb98274c7ce062c6f681eb43_3-Figure1-1.png,organ,অঙ্গ,Which organ is depicted in the image?,ছবিতে কোন অঙ্গটি চিত্রিত করা হয়েছে?,brain,মস্তিষ্ক
1482,671b114e22612ae09504bada9e0ca944f5eb6c63_2-Figure1-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,abdomen,পেট।
1268,46f4f88b50b6235c6701b98582bc09b50d9b4841_2-Figure2-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে মূলত কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক
793,9dc8f2fd7bdd66dc4141dd0b0f006fd8870b2fee_2-Figure2-1.png,organ,অঙ্গ,What organ is shown in the image?,ছবিতে কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক
1420,61be7a039154419a95a630b9693b9275d79ad3a7_1-Figure2-1.png,organ,অঙ্গ,What organ is shown in the image?,ছবিতে কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
411,2bb15b01b142989edb3df793e5691843f243e767_3-Figure2-1.png,organ,অঙ্গ,What organ is shown in the image?,ছবিতে কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক
785,45e8fd04aad5b09b12154c3c7f231ee6861269a2_2-Figure1-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে প্রাথমিকভাবে কোন অঙ্গ দেখানো হয়েছে?,Other,অন্যান্য
57,2a75feab8213819b7a7041aa3631e46c685ba51f_2-Figure2-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে প্রাথমিকভাবে কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
408,567e5a15d8f9986e54c50b03b64447250ae7c7cc_3-Figure2-1.png,organ,অঙ্গ,Which organ is primarily shown in this image?,এই চিত্রে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
